matrix,rows,cols,density_pct,nnz,threads,configuration,bind_policy,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Static+SIMD+close","close",9.85,11.61,26.39,0.0,-4.95,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Static+SIMD+spread","spread",9.91,11.53,26.21,0.0,-5.68,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Guided+SIMD+spread, chunk=16","spread",9.29,12.33,25.69,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Static+SIMD+master","master",9.45,12.12,25.25,0.0,-1.72,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Static+SIMD+Register+spread","spread",9.47,12.10,25.21,0.0,-1.88,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Static+SIMD+Affinity+close","close",9.52,12.03,25.07,0.0,-2.49,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Dynamic+SIMD+spread, chunk=32","spread",9.63,11.90,24.79,0.0,-3.63,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Static+SIMD+spread","spread",9.64,11.89,24.76,0.0,-3.73,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Static+SIMD+Affinity+spread","spread",9.66,11.86,24.71,0.0,-3.96,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Static+SIMD+Register+close","close",9.70,11.81,24.61,0.0,-4.37,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Dynamic+SIMD+spread, chunk=16","spread",9.80,11.69,24.34,0.0,-5.52,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Static+SIMD+close","close",10.13,11.31,23.57,0.0,-9.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,48,"Guided+SIMD+spread, chunk=32","spread",10.38,11.03,22.99,0.0,-11.74,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Static+SIMD+Register+spread","spread",9.70,12.13,22.46,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Static+SIMD+Affinity+spread","spread",9.72,12.10,22.41,0.0,-0.22,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Static+SIMD+Affinity+close","close",9.73,12.10,22.40,0.0,-0.26,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Static+SIMD+close","close",9.79,12.02,22.26,0.0,-0.90,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Guided+SIMD+spread, chunk=32","spread",9.85,11.95,22.12,0.0,-1.50,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Static+SIMD+master","master",9.89,11.90,22.03,0.0,-1.93,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Dynamic+SIMD+spread, chunk=16","spread",9.90,11.89,22.01,0.0,-2.01,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Static+SIMD+spread","spread",9.99,11.77,21.80,0.0,-3.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Static+SIMD+Register+close","close",10.09,11.66,21.59,0.0,-4.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Guided+SIMD+spread, chunk=16","spread",10.16,11.58,21.44,0.0,-4.75,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,54,"Dynamic+SIMD+spread, chunk=32","spread",10.25,11.48,21.26,0.0,-5.63,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Static+SIMD+Affinity+close","close",9.89,11.24,18.73,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Static+SIMD+Affinity+spread","spread",10.08,11.02,18.37,0.0,-1.92,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Static+SIMD+spread","spread",10.24,10.86,18.09,0.0,-3.52,0,""
